transaction_id,customer_id,timestamp,product_name,category,quantity,price,total_amount
TXN_10547,CUST_92,2026-06-16 23:29:14.956627,Tablet,Electronics,2,462.87,925.74
TXN_10548,CUST_111,2026-06-16 21:29:14.956627,Laptop,Electronics,3,1228.1,3684.3
TXN_10549,CUST_76,2026-06-27 08:29:14.956627,Tablet,Electronics,2,474.08,948.16
TXN_10550,CUST_140,2026-06-23 12:29:14.956627,Tablet,Electronics,2,485.53,971.06
TXN_10551,CUST_31,2026-06-26 07:29:14.956627,Tablet,Electronics,1,416.49,416.49
TXN_10552,CUST_13,2026-06-20 01:29:14.956627,Smart Watch,Electronics,3,241.63,724.89
TXN_10553,CUST_74,2026-06-12 03:29:14.956627,Smart Watch,Electronics,2,250.46,500.92
TXN_10554,CUST_140,2026-06-18 13:29:14.956627,Smart Watch,Electronics,1,227.56,227.56
TXN_10555,CUST_120,2026-06-10 19:29:14.956627,Wireless Headphones,Accessories,2,148.74,297.48
TXN_10556,CUST_21,2026-07-02 07:29:14.956627,Tablet,Electronics,2,435.2,870.4
TXN_10557,CUST_26,2026-06-19 09:29:14.956627,Smartphone,Electronics,1,825.15,825.15
TXN_10558,CUST_41,2026-06-18 15:29:14.956627,Wireless Headphones,Accessories,1,136.94,136.94
TXN_10559,CUST_119,2026-06-17 08:29:14.956627,Wireless Headphones,Accessories,3,136.42,409.26
TXN_10560,CUST_74,2026-07-01 03:29:14.956627,Laptop,Electronics,2,1266.19,2532.38
TXN_10561,CUST_51,2026-06-20 18:29:14.956627,Smart Watch,Electronics,3,243.58,730.74
TXN_10562,CUST_40,2026-06-21 14:29:14.956627,Wireless Headphones,Accessories,1,135.66,135.66
TXN_10563,CUST_62,2026-06-30 00:29:14.956627,Tablet,Electronics,1,471.74,471.74
TXN_10564,CUST_106,2026-06-21 07:29:14.956627,Tablet,Electronics,2,462.3,924.6
TXN_10565,CUST_112,2026-06-12 03:29:14.956627,Smart Watch,Electronics,2,266.02,532.04
TXN_10566,CUST_41,2026-07-07 19:29:14.956627,Laptop,Electronics,3,1258.61,3775.83
TXN_10567,CUST_60,2026-07-03 02:29:14.956627,Tablet,Electronics,3,479.03,1437.09
TXN_10568,CUST_70,2026-06-09 06:29:14.956627,Tablet,Electronics,2,473.6,947.2
TXN_10569,CUST_91,2026-06-28 04:29:14.956627,Smartphone,Electronics,1,794.88,794.88
TXN_10570,CUST_55,2026-07-05 08:29:14.956627,Tablet,Electronics,1,487.65,487.65
TXN_10571,CUST_46,2026-06-09 05:29:14.956627,Smartphone,Electronics,3,761.12,2283.36
TXN_10572,CUST_35,2026-07-01 12:29:14.956627,Smartphone,Electronics,3,849.53,2548.59
TXN_10573,CUST_14,2026-06-27 02:29:14.956627,Smartphone,Electronics,3,739.22,2217.66
TXN_10574,CUST_75,2026-06-21 06:29:14.956627,Smart Watch,Electronics,1,231.94,231.94
TXN_10575,CUST_42,2026-06-10 07:29:14.956627,Tablet,Electronics,3,449.12,1347.36
TXN_10576,CUST_131,2026-07-03 15:29:14.956627,Wireless Headphones,Accessories,1,147.26,147.26
TXN_10577,CUST_60,2026-06-16 08:29:14.956627,Smartphone,Electronics,1,739.81,739.81
TXN_10578,CUST_55,2026-06-20 17:29:14.956627,Wireless Headphones,Accessories,1,162.31,162.31
TXN_10579,CUST_129,2026-06-22 19:29:14.956627,Smart Watch,Electronics,3,235.35,706.05
TXN_10580,CUST_58,2026-07-03 20:29:14.956627,Laptop,Electronics,1,1171.7,1171.7
TXN_10581,CUST_1,2026-06-21 19:29:14.956627,Smartphone,Electronics,2,789.17,1578.34
TXN_10582,CUST_47,2026-06-28 09:29:14.956627,Tablet,Electronics,3,483.98,1451.94
TXN_10583,CUST_30,2026-06-19 07:29:14.956627,Laptop,Electronics,1,1090.17,1090.17
TXN_10584,CUST_12,2026-06-10 14:29:14.956627,Wireless Headphones,Accessories,1,157.38,157.38
TXN_10585,CUST_146,2026-06-23 03:29:14.956627,Laptop,Electronics,2,1083.94,2167.88
TXN_10586,CUST_131,2026-06-12 04:29:14.956627,Tablet,Electronics,1,432.07,432.07
TXN_10587,CUST_105,2026-06-10 04:29:14.956627,Laptop,Electronics,1,1314.68,1314.68
TXN_10588,CUST_61,2026-06-29 08:29:14.956627,Wireless Headphones,Accessories,2,151.05,302.1
TXN_10589,CUST_51,2026-06-25 19:29:14.956627,Smartphone,Electronics,3,799.69,2399.07
TXN_10590,CUST_5,2026-07-07 02:29:14.956627,Smartphone,Electronics,1,863.74,863.74
TXN_10591,CUST_10,2026-07-03 13:29:14.956627,Laptop,Electronics,3,1298.69,3896.07
TXN_10592,CUST_111,2026-07-07 03:29:14.956627,Smartphone,Electronics,3,871.42,2614.26
TXN_10593,CUST_132,2026-06-21 19:29:14.956627,Wireless Headphones,Accessories,1,161.74,161.74
TXN_10594,CUST_7,2026-06-20 21:29:14.956627,Smartphone,Electronics,2,853.35,1706.7
TXN_10595,CUST_95,2026-06-10 19:29:14.956627,Smart Watch,Electronics,2,272.17,544.34
TXN_10596,CUST_89,2026-06-19 06:29:14.956627,Laptop,Electronics,3,1256.63,3769.89
TXN_10597,CUST_141,2026-07-05 13:29:14.956627,Smartphone,Electronics,2,720.31,1440.62
TXN_10598,CUST_68,2026-06-12 22:29:14.956627,Tablet,Electronics,2,439.04,878.08
TXN_10599,CUST_22,2026-07-06 09:29:14.956627,Wireless Headphones,Accessories,3,156.69,470.07
TXN_10600,CUST_126,2026-06-23 05:29:14.956627,Wireless Headphones,Accessories,3,149.39,448.17
TXN_10601,CUST_147,2026-07-07 23:29:14.956627,Smartphone,Electronics,1,722.46,722.46
TXN_10602,CUST_9,2026-06-19 19:29:14.956627,Laptop,Electronics,2,1175.14,2350.28
TXN_10603,CUST_50,2026-07-01 20:29:14.956627,Wireless Headphones,Accessories,3,161.87,485.61
TXN_10604,CUST_19,2026-06-29 12:29:14.956627,Wireless Headphones,Accessories,2,161.02,322.04
TXN_10605,CUST_40,2026-06-13 00:29:14.956627,Laptop,Electronics,1,1108.84,1108.84
TXN_10606,CUST_130,2026-06-17 06:29:14.956627,Smart Watch,Electronics,2,269.36,538.72
TXN_10607,CUST_26,2026-07-08 08:29:14.956627,Wireless Headphones,Accessories,1,156.81,156.81
TXN_10608,CUST_66,2026-06-17 00:29:14.956627,Smartphone,Electronics,2,747.98,1495.96
TXN_10609,CUST_106,2026-06-18 00:29:14.956627,Wireless Headphones,Accessories,2,157.89,315.78
TXN_10610,CUST_22,2026-07-02 20:29:14.956627,Tablet,Electronics,2,431.52,863.04
TXN_10611,CUST_16,2026-07-08 13:29:14.956627,Smartphone,Electronics,2,722.67,1445.34
TXN_10612,CUST_2,2026-06-28 07:29:14.956627,Tablet,Electronics,3,470.79,1412.37
TXN_10613,CUST_43,2026-07-05 06:29:14.956627,Tablet,Electronics,1,476.92,476.92
TXN_10614,CUST_61,2026-06-19 03:29:14.956627,Laptop,Electronics,3,1249.79,3749.37
TXN_10615,CUST_116,2026-06-14 07:29:14.956627,Wireless Headphones,Accessories,2,149.23,298.46
TXN_10616,CUST_130,2026-06-26 09:29:14.956627,Smart Watch,Electronics,1,236.12,236.12
TXN_10617,CUST_21,2026-07-07 07:29:14.956627,Tablet,Electronics,1,405.01,405.01
TXN_10618,CUST_90,2026-06-12 06:29:14.956627,Tablet,Electronics,3,446.51,1339.53
TXN_10619,CUST_143,2026-07-06 03:29:14.956627,Wireless Headphones,Accessories,2,142.38,284.76
TXN_10620,CUST_27,2026-06-09 16:29:14.956627,Smart Watch,Electronics,3,274.97,824.91
TXN_10621,CUST_134,2026-06-09 17:29:14.956627,Tablet,Electronics,2,427.76,855.52
TXN_10622,CUST_84,2026-07-01 02:29:14.956627,Laptop,Electronics,2,1163.64,2327.28
TXN_10623,CUST_54,2026-06-22 18:29:14.956627,Tablet,Electronics,2,478.03,956.06
TXN_10624,CUST_81,2026-06-08 23:29:14.956627,Tablet,Electronics,2,483.81,967.62
TXN_10625,CUST_33,2026-06-13 15:29:14.956627,Tablet,Electronics,1,476.88,476.88
TXN_10626,CUST_11,2026-07-07 11:29:14.956627,Wireless Headphones,Accessories,1,156.41,156.41
TXN_10627,CUST_139,2026-06-23 13:29:14.956627,Wireless Headphones,Accessories,3,150.23,450.69
TXN_10628,CUST_119,2026-07-04 14:29:14.956627,Tablet,Electronics,3,475.25,1425.75
TXN_10629,CUST_142,2026-06-17 00:29:14.956627,Smart Watch,Electronics,3,260.06,780.18
TXN_10630,CUST_122,2026-07-08 17:29:14.956627,Laptop,Electronics,1,1256.8,1256.8
TXN_10631,CUST_134,2026-06-11 07:29:14.956627,Smartphone,Electronics,2,872.84,1745.68
TXN_10632,CUST_51,2026-06-13 03:29:14.956627,Smartphone,Electronics,1,829.46,829.46
TXN_10633,CUST_116,2026-06-10 21:29:14.956627,Laptop,Electronics,2,1235.68,2471.36
TXN_10634,CUST_1,2026-06-27 14:29:14.956627,Laptop,Electronics,3,1268.49,3805.47
TXN_10635,CUST_3,2026-06-25 08:29:14.956627,Wireless Headphones,Accessories,3,163.31,489.93
TXN_10636,CUST_136,2026-06-11 14:29:14.956627,Laptop,Electronics,2,1277.16,2554.32
TXN_10637,CUST_16,2026-06-13 16:29:14.956627,Smart Watch,Electronics,2,236.89,473.78
TXN_10638,CUST_84,2026-06-18 11:29:14.956627,Wireless Headphones,Accessories,1,154.07,154.07
TXN_10639,CUST_27,2026-07-04 07:29:14.956627,Tablet,Electronics,1,405.79,405.79
TXN_10640,CUST_11,2026-06-23 07:29:14.956627,Tablet,Electronics,1,416.5,416.5
TXN_10641,CUST_27,2026-07-03 00:29:14.956627,Laptop,Electronics,3,1109.97,3329.91
TXN_10642,CUST_112,2026-07-03 00:29:14.956627,Tablet,Electronics,1,481.83,481.83
TXN_10643,CUST_12,2026-06-16 18:29:14.956627,Smart Watch,Electronics,2,262.25,524.5
TXN_10644,CUST_141,2026-06-21 10:29:14.956627,Tablet,Electronics,2,473.12,946.24
TXN_10645,CUST_137,2026-06-30 00:29:14.956627,Smart Watch,Electronics,3,262.17,786.51
TXN_10646,CUST_144,2026-06-09 12:29:14.956627,Laptop,Electronics,2,1223.94,2447.88
TXN_10647,CUST_11,2026-06-25 14:29:14.956627,Tablet,Electronics,2,415.47,830.94
TXN_10648,CUST_26,2026-06-19 16:29:14.956627,Laptop,Electronics,1,1125.64,1125.64
TXN_10649,CUST_8,2026-06-26 14:29:14.956627,Smart Watch,Electronics,2,241.78,483.56
TXN_10650,CUST_134,2026-06-27 16:29:14.956627,Laptop,Electronics,3,1139.68,3419.04
TXN_10651,CUST_30,2026-06-24 04:29:14.956627,Smart Watch,Electronics,3,268.89,806.67
TXN_10652,CUST_64,2026-06-21 06:29:14.956627,Tablet,Electronics,3,454.4,1363.2
TXN_10653,CUST_29,2026-06-20 16:29:14.956627,Laptop,Electronics,3,1225.55,3676.65
TXN_10654,CUST_148,2026-07-02 04:29:14.956627,Wireless Headphones,Accessories,3,150.66,451.98
TXN_10655,CUST_138,2026-07-06 22:29:14.956627,Laptop,Electronics,2,1139.1,2278.2
TXN_10656,CUST_97,2026-06-27 04:29:14.956627,Tablet,Electronics,1,416.18,416.18
TXN_10657,CUST_111,2026-06-22 14:29:14.956627,Tablet,Electronics,2,481.37,962.74
TXN_10658,CUST_14,2026-06-19 22:29:14.956627,Tablet,Electronics,2,472.16,944.32
TXN_10659,CUST_148,2026-07-05 13:29:14.956627,Tablet,Electronics,3,478.11,1434.33
TXN_10660,CUST_94,2026-06-26 22:29:14.956627,Laptop,Electronics,1,1256.77,1256.77
TXN_10661,CUST_20,2026-06-15 14:29:14.956627,Laptop,Electronics,1,1191.01,1191.01
TXN_10662,CUST_94,2026-06-23 03:29:14.956627,Smart Watch,Electronics,1,239.73,239.73
TXN_10663,CUST_93,2026-07-07 01:29:14.956627,Tablet,Electronics,3,438.41,1315.23
TXN_10664,CUST_50,2026-06-20 16:29:14.956627,Smart Watch,Electronics,3,255.36,766.08
TXN_10665,CUST_81,2026-06-30 20:29:14.956627,Wireless Headphones,Accessories,2,155.66,311.32
TXN_10666,CUST_103,2026-06-15 08:29:14.956627,Wireless Headphones,Accessories,3,162.66,487.98
TXN_10667,CUST_131,2026-07-02 16:29:14.956627,Smart Watch,Electronics,2,272.59,545.18
TXN_10668,CUST_90,2026-06-11 06:29:14.956627,Wireless Headphones,Accessories,2,153.97,307.94
TXN_10669,CUST_15,2026-06-30 08:29:14.956627,Wireless Headphones,Accessories,1,163.76,163.76
TXN_10670,CUST_6,2026-06-09 11:29:14.956627,Smart Watch,Electronics,3,225.13,675.39
TXN_10671,CUST_72,2026-07-01 02:29:14.956627,Wireless Headphones,Accessories,1,163.53,163.53
TXN_10672,CUST_91,2026-07-06 22:29:14.956627,Tablet,Electronics,3,470.06,1410.18
TXN_10673,CUST_113,2026-07-02 10:29:14.956627,Wireless Headphones,Accessories,2,139.07,278.14
TXN_10674,CUST_36,2026-07-05 08:29:14.956627,Laptop,Electronics,3,1228.04,3684.12
TXN_10675,CUST_87,2026-06-09 11:29:14.956627,Wireless Headphones,Accessories,3,164.45,493.35
TXN_10676,CUST_98,2026-07-01 15:29:14.956627,Smartphone,Electronics,3,723.43,2170.29
TXN_10677,CUST_84,2026-06-20 00:29:14.956627,Laptop,Electronics,3,1187.4,3562.2
TXN_10678,CUST_6,2026-07-02 17:29:14.956627,Smartphone,Electronics,2,797.49,1594.98
TXN_10679,CUST_109,2026-07-03 02:29:14.956627,Laptop,Electronics,3,1188.91,3566.73
TXN_10680,CUST_81,2026-06-18 23:29:14.956627,Wireless Headphones,Accessories,2,137.51,275.02
TXN_10681,CUST_32,2026-06-11 13:29:14.956627,Smart Watch,Electronics,2,258.86,517.72
TXN_10682,CUST_141,2026-06-11 03:29:14.956627,Smart Watch,Electronics,2,271.28,542.56
TXN_10683,CUST_128,2026-06-20 15:29:14.956627,Smartphone,Electronics,1,865.31,865.31
TXN_10684,CUST_117,2026-06-24 01:29:14.956627,Smartphone,Electronics,3,803.74,2411.22
TXN_10685,CUST_68,2026-06-15 21:29:14.956627,Wireless Headphones,Accessories,2,135.84,271.68
TXN_10686,CUST_60,2026-07-02 06:29:14.956627,Tablet,Electronics,3,465.4,1396.2
TXN_10687,CUST_65,2026-06-17 10:29:14.956627,Laptop,Electronics,2,1170.03,2340.06
TXN_10688,CUST_128,2026-06-14 01:29:14.956627,Wireless Headphones,Accessories,1,154.58,154.58
TXN_10689,CUST_8,2026-06-15 01:29:14.956627,Tablet,Electronics,1,465.6,465.6
TXN_10690,CUST_29,2026-06-12 00:29:14.956627,Smartphone,Electronics,2,757.7,1515.4
TXN_10691,CUST_2,2026-06-11 18:29:14.956627,Smart Watch,Electronics,2,267.96,535.92
TXN_10692,CUST_122,2026-06-24 20:29:14.956627,Tablet,Electronics,2,433.7,867.4
TXN_10693,CUST_135,2026-07-04 13:29:14.956627,Tablet,Electronics,1,447.62,447.62
TXN_10694,CUST_29,2026-06-18 14:29:14.956627,Wireless Headphones,Accessories,1,155.82,155.82
TXN_10695,CUST_131,2026-06-27 12:29:14.956627,Smart Watch,Electronics,3,243.05,729.15
TXN_10696,CUST_71,2026-07-02 15:29:14.956627,Smartphone,Electronics,2,723.12,1446.24
TXN_10697,CUST_4,2026-06-24 23:29:14.956627,Smartphone,Electronics,3,758.24,2274.72
TXN_10698,CUST_7,2026-06-19 02:29:14.956627,Laptop,Electronics,1,1094.04,1094.04
TXN_10699,CUST_114,2026-07-07 08:29:14.956627,Smartphone,Electronics,1,774.1,774.1
TXN_10700,CUST_46,2026-06-11 23:29:14.956627,Wireless Headphones,Accessories,2,136.75,273.5
TXN_10701,CUST_125,2026-06-12 22:29:14.956627,Laptop,Electronics,3,1130.05,3390.15
TXN_10702,CUST_40,2026-06-11 19:29:14.956627,Smart Watch,Electronics,3,273.75,821.25
TXN_10703,CUST_96,2026-06-26 14:29:14.956627,Tablet,Electronics,2,408.72,817.44
TXN_10704,CUST_131,2026-06-16 14:29:14.956627,Wireless Headphones,Accessories,2,141.82,283.64
TXN_10705,CUST_55,2026-06-28 14:29:14.956627,Smart Watch,Electronics,1,230.55,230.55
TXN_10706,CUST_130,2026-06-16 15:29:14.956627,Smartphone,Electronics,2,724.19,1448.38
TXN_10707,CUST_57,2026-07-04 06:29:14.956627,Tablet,Electronics,3,465.22,1395.66
TXN_10708,CUST_127,2026-06-19 06:29:14.956627,Wireless Headphones,Accessories,3,162.74,488.22
TXN_10709,CUST_55,2026-06-16 16:29:14.956627,Tablet,Electronics,2,474.09,948.18
TXN_10710,CUST_56,2026-06-26 07:29:14.956627,Wireless Headphones,Accessories,1,139.8,139.8
TXN_10711,CUST_77,2026-06-24 15:29:14.956627,Wireless Headphones,Accessories,1,145.41,145.41
TXN_10712,CUST_147,2026-06-11 18:29:14.956627,Wireless Headphones,Accessories,2,141.85,283.7
TXN_10713,CUST_6,2026-06-30 21:29:14.956627,Smart Watch,Electronics,1,234.96,234.96
TXN_10714,CUST_25,2026-06-18 14:29:14.956627,Wireless Headphones,Accessories,2,147.73,295.46
TXN_10715,CUST_30,2026-07-06 07:29:14.956627,Wireless Headphones,Accessories,1,161.28,161.28
TXN_10716,CUST_120,2026-07-05 23:29:14.956627,Smart Watch,Electronics,2,232.67,465.34
TXN_10717,CUST_138,2026-06-13 06:29:14.956627,Smartphone,Electronics,2,730.72,1461.44
TXN_10718,CUST_5,2026-06-11 16:29:14.956627,Smartphone,Electronics,2,755.14,1510.28
TXN_10719,CUST_122,2026-07-04 18:29:14.956627,Tablet,Electronics,3,468.99,1406.97
TXN_10720,CUST_15,2026-07-01 10:29:14.956627,Tablet,Electronics,1,427.48,427.48
TXN_10721,CUST_110,2026-07-05 19:29:14.956627,Wireless Headphones,Accessories,3,156.64,469.92
TXN_10722,CUST_82,2026-07-04 12:29:14.956627,Laptop,Electronics,1,1151.17,1151.17
TXN_10723,CUST_85,2026-06-29 00:29:14.956627,Tablet,Electronics,3,405.44,1216.32
TXN_10724,CUST_33,2026-06-25 05:29:14.956627,Smartphone,Electronics,2,841.7,1683.4
TXN_10725,CUST_131,2026-06-13 05:29:14.956627,Tablet,Electronics,3,416.67,1250.01
TXN_10726,CUST_11,2026-06-29 03:29:14.956627,Smartphone,Electronics,3,820.06,2460.18
TXN_10727,CUST_97,2026-06-30 01:29:14.956627,Smart Watch,Electronics,2,256.06,512.12
TXN_10728,CUST_117,2026-06-22 03:29:14.956627,Laptop,Electronics,2,1282.66,2565.32
TXN_10729,CUST_43,2026-06-16 23:29:14.956627,Smartphone,Electronics,2,825.05,1650.1
TXN_10730,CUST_126,2026-07-07 02:29:14.956627,Smart Watch,Electronics,3,266.79,800.37
TXN_10731,CUST_34,2026-07-01 15:29:14.956627,Laptop,Electronics,3,1126.43,3379.29
TXN_10732,CUST_51,2026-06-11 05:29:14.956627,Wireless Headphones,Accessories,1,160.73,160.73
TXN_10733,CUST_109,2026-06-15 04:29:14.956627,Laptop,Electronics,3,1275.55,3826.65
TXN_10734,CUST_146,2026-06-13 15:29:14.956627,Smart Watch,Electronics,3,258.29,774.87
TXN_10735,CUST_75,2026-06-28 03:29:14.956627,Laptop,Electronics,3,1261.02,3783.06
TXN_10736,CUST_45,2026-06-26 17:29:14.956627,Laptop,Electronics,1,1154.46,1154.46
TXN_10737,CUST_108,2026-06-14 18:29:14.956627,Wireless Headphones,Accessories,1,135.53,135.53
TXN_10738,CUST_38,2026-06-09 04:29:14.956627,Tablet,Electronics,3,435.32,1305.96
TXN_10739,CUST_83,2026-06-23 20:29:14.956627,Smartphone,Electronics,2,854.44,1708.88
TXN_10740,CUST_77,2026-06-23 04:29:14.956627,Laptop,Electronics,1,1101.53,1101.53
TXN_10741,CUST_10,2026-07-01 08:29:14.956627,Laptop,Electronics,1,1313.73,1313.73
TXN_10742,CUST_77,2026-06-12 13:29:14.956627,Smart Watch,Electronics,1,253.44,253.44
TXN_10743,CUST_107,2026-06-19 01:29:14.956627,Wireless Headphones,Accessories,3,152.91,458.73
TXN_10744,CUST_71,2026-06-24 18:29:14.956627,Tablet,Electronics,1,429.55,429.55
TXN_10745,CUST_1,2026-06-26 12:29:14.956627,Laptop,Electronics,2,1137.87,2275.74
TXN_10746,CUST_104,2026-06-13 17:29:14.956627,Smartphone,Electronics,3,861.13,2583.39
TXN_10747,CUST_33,2026-06-16 18:29:14.956627,Tablet,Electronics,2,478.9,957.8
TXN_10748,CUST_127,2026-06-13 02:29:14.956627,Tablet,Electronics,1,454.3,454.3
TXN_10749,CUST_44,2026-07-04 18:29:14.956627,Smartphone,Electronics,2,780.84,1561.68
TXN_10750,CUST_74,2026-06-11 23:29:14.956627,Wireless Headphones,Accessories,2,153.7,307.4
TXN_10751,CUST_63,2026-06-14 20:29:14.956627,Smartphone,Electronics,1,804.65,804.65
TXN_10752,CUST_84,2026-06-09 02:29:14.956627,Laptop,Electronics,2,1131.01,2262.02
TXN_10753,CUST_133,2026-06-11 18:29:14.956627,Wireless Headphones,Accessories,1,156.86,156.86
TXN_10754,CUST_57,2026-06-21 19:29:14.956627,Smart Watch,Electronics,2,257.4,514.8
TXN_10755,CUST_14,2026-06-19 23:29:14.956627,Smartphone,Electronics,3,873.1,2619.3
TXN_10756,CUST_87,2026-06-15 11:29:14.956627,Smart Watch,Electronics,3,257.1,771.3
TXN_10757,CUST_140,2026-07-05 20:29:14.956627,Laptop,Electronics,3,1211.39,3634.17
TXN_10758,CUST_34,2026-07-02 21:29:14.956627,Smartphone,Electronics,3,792.27,2376.81
TXN_10759,CUST_9,2026-06-12 11:29:14.956627,Laptop,Electronics,2,1305.6,2611.2
TXN_10760,CUST_82,2026-07-06 05:29:14.956627,Smart Watch,Electronics,2,268.13,536.26
TXN_10761,CUST_24,2026-07-06 20:29:14.956627,Wireless Headphones,Accessories,1,160.59,160.59
TXN_10762,CUST_41,2026-07-04 23:29:14.956627,Smartphone,Electronics,3,846.75,2540.25
TXN_10763,CUST_95,2026-06-08 20:29:14.956627,Smart Watch,Electronics,1,267.46,267.46
TXN_10764,CUST_62,2026-07-07 04:29:14.956627,Tablet,Electronics,1,407.24,407.24
TXN_10765,CUST_19,2026-06-15 13:29:14.956627,Smart Watch,Electronics,2,261.1,522.2
TXN_10766,CUST_52,2026-07-02 00:29:14.956627,Laptop,Electronics,2,1259.25,2518.5
TXN_10767,CUST_77,2026-07-08 17:29:14.956627,Laptop,Electronics,3,1315.18,3945.54
TXN_10768,CUST_75,2026-06-15 19:29:14.956627,Wireless Headphones,Accessories,3,151.62,454.86
TXN_10769,CUST_62,2026-06-17 02:29:14.956627,Smart Watch,Electronics,2,234.46,468.92
TXN_10770,CUST_76,2026-06-26 19:29:14.956627,Smartphone,Electronics,3,829.93,2489.79
TXN_10771,CUST_126,2026-06-10 08:29:14.956627,Laptop,Electronics,3,1182.79,3548.37
TXN_10772,CUST_43,2026-06-10 00:29:14.956627,Wireless Headphones,Accessories,2,144.75,289.5
TXN_10773,CUST_31,2026-06-11 01:29:14.956627,Tablet,Electronics,1,432.12,432.12
TXN_10774,CUST_116,2026-07-06 23:29:14.956627,Tablet,Electronics,2,451.43,902.86
TXN_10775,CUST_133,2026-06-20 11:29:14.956627,Laptop,Electronics,3,1164.96,3494.88
TXN_10776,CUST_125,2026-06-18 14:29:14.956627,Smartphone,Electronics,2,842.75,1685.5
TXN_10777,CUST_76,2026-07-08 05:29:14.956627,Smart Watch,Electronics,3,225.1,675.3
TXN_10778,CUST_46,2026-07-02 04:29:14.956627,Wireless Headphones,Accessories,2,160.64,321.28
TXN_10779,CUST_39,2026-06-12 22:29:14.956627,Tablet,Electronics,1,419.98,419.98
TXN_10780,CUST_7,2026-06-29 16:29:14.956627,Smart Watch,Electronics,2,243.36,486.72
TXN_10781,CUST_27,2026-06-11 12:29:14.956627,Wireless Headphones,Accessories,2,146.74,293.48
TXN_10782,CUST_95,2026-06-09 12:29:14.956627,Tablet,Electronics,2,484.38,968.76
TXN_10783,CUST_71,2026-07-08 18:29:14.956627,Smart Watch,Electronics,1,265.43,265.43
TXN_10784,CUST_58,2026-06-15 09:29:14.956627,Tablet,Electronics,1,442.59,442.59
TXN_10785,CUST_69,2026-06-12 21:29:14.956627,Smartphone,Electronics,3,730.79,2192.37
TXN_10786,CUST_10,2026-07-01 21:29:14.956627,Tablet,Electronics,3,410.98,1232.94
TXN_10787,CUST_15,2026-06-10 17:29:14.956627,Wireless Headphones,Accessories,2,152.54,305.08
TXN_10788,CUST_38,2026-07-05 00:29:14.956627,Laptop,Electronics,3,1308.66,3925.98
TXN_10789,CUST_85,2026-07-07 04:29:14.956627,Smartphone,Electronics,3,723.38,2170.14
TXN_10790,CUST_109,2026-06-17 22:29:14.956627,Tablet,Electronics,2,451.94,903.88
TXN_10791,CUST_123,2026-07-06 04:29:14.956627,Wireless Headphones,Accessories,1,156.4,156.4
TXN_10792,CUST_26,2026-06-24 07:29:14.956627,Smartphone,Electronics,1,762.19,762.19
TXN_10793,CUST_92,2026-07-01 13:29:14.956627,Laptop,Electronics,3,1153.87,3461.61
TXN_10794,CUST_76,2026-07-08 15:29:14.956627,Smartphone,Electronics,1,871.86,871.86
TXN_10795,CUST_119,2026-06-18 17:29:14.956627,Smartphone,Electronics,2,752.88,1505.76
TXN_10796,CUST_16,2026-07-07 01:29:14.956627,Smartphone,Electronics,1,823.55,823.55
TXN_10797,CUST_78,2026-06-17 03:29:14.956627,Wireless Headphones,Accessories,2,141.41,282.82
TXN_10798,CUST_8,2026-06-18 02:29:14.956627,Smartphone,Electronics,3,729.95,2189.85
TXN_10799,CUST_38,2026-06-08 22:29:14.956627,Smart Watch,Electronics,3,255.01,765.03
TXN_10800,CUST_128,2026-06-30 02:29:14.956627,Wireless Headphones,Accessories,2,142.29,284.58
TXN_10801,CUST_58,2026-07-04 08:29:14.956627,Laptop,Electronics,2,1313.63,2627.26
TXN_10802,CUST_2,2026-07-08 05:29:14.956627,Laptop,Electronics,1,1121.92,1121.92
TXN_10803,CUST_21,2026-06-30 01:29:14.956627,Tablet,Electronics,3,446.2,1338.6
TXN_10804,CUST_148,2026-06-14 04:29:14.956627,Smartphone,Electronics,1,820.34,820.34
TXN_10805,CUST_30,2026-06-21 14:29:14.956627,Smart Watch,Electronics,2,261.8,523.6
TXN_10806,CUST_131,2026-06-17 17:29:14.956627,Smartphone,Electronics,3,742.73,2228.19
TXN_10807,CUST_3,2026-07-02 14:29:14.956627,Smartphone,Electronics,2,736.92,1473.84
TXN_10808,CUST_109,2026-06-11 17:29:14.956627,Laptop,Electronics,1,1119.74,1119.74
TXN_10809,CUST_131,2026-07-05 01:29:14.956627,Smartphone,Electronics,2,871.46,1742.92
TXN_10810,CUST_24,2026-06-19 20:29:14.956627,Wireless Headphones,Accessories,2,138.36,276.72
TXN_10811,CUST_6,2026-06-20 12:29:14.956627,Smartphone,Electronics,2,859.86,1719.72
TXN_10812,CUST_128,2026-06-12 16:29:14.956627,Wireless Headphones,Accessories,2,163.71,327.42
TXN_10813,CUST_96,2026-06-14 07:29:14.956627,Smartphone,Electronics,1,806.2,806.2
TXN_10814,CUST_46,2026-06-13 04:29:14.956627,Laptop,Electronics,3,1192.84,3578.52
TXN_10815,CUST_78,2026-06-23 23:29:14.956627,Smart Watch,Electronics,2,240.81,481.62
TXN_10816,CUST_143,2026-06-11 01:29:14.956627,Smartphone,Electronics,3,842.85,2528.55
TXN_10817,CUST_12,2026-06-09 00:29:14.956627,Smart Watch,Electronics,1,252.61,252.61
TXN_10818,CUST_47,2026-06-21 14:29:14.956627,Tablet,Electronics,2,405.32,810.64
TXN_10819,CUST_58,2026-06-20 11:29:14.956627,Tablet,Electronics,2,494.72,989.44
